"ID","Date","numYear","facYear","Interviewer","FieldTrip","mLat","mLong","PersonID","Screen18","PrevInter","Agreement","binRecall","TripDate","TripMonth","TripJulianDay","TripNum","SiteNum","Site","SiteType","Resident","BoatAccess","nDaysInArea","nBoatDays","nShoreDays","nTimesLast12m","UseLat","UseLong","ActivityType","Activity","Start","Stop","MedianTime","decMedianTime","decDuration","FishingType","BaitLure","MaxHook","KeptUndam","RelUndam","nDP","CaughtUndam","nHooked","binDP","perDP","proDP","nUndamHr","nDPHr","DPrateHr","Species","DiveMaxDepth","WhyChoose","WhyLeave","Detract","bin_exTimes12m","exYrs","nexTimes12m","nexYrs","DiveCert","nDives","binAge","Postcode","Accom","Sex","nFemales","nMales","nGirls","nBoys","nAdults","nChild","PartySize","BoatLength","BoatID","Comments","LunarPhase"
47,2022-01-22,2022,"2022","NSH","1",-33.8645696907421,121.894212358542,41,"Yes","No","Yes","0",2022-01-22,"January",19014,1,2,"EsperanceBR","Boat","Yes","Yes",NA,NA,NA,0,-33.869363550957,121.902178890671,"Extractive","Fishing","12:00","12:40","12:20",12.33,0.67,"Demersal","Bait",0,0,0,0,0,0,"0",0,0,0,0,0,NA,NA,NA,"Weather",NA,"10-14",15,NA,NA,"None",0,"25-34","19","Esperance","Female",1,1,0,0,2,0,2,4,"AQ064","Don’t know depth|NA|NA","Waning"
48,2022-01-23,2022,"2022","NSH","1",-33.992167117553,122.221312721115,42,"Yes","No","Yes","0",2022-01-23,"January",19015,1,1,"LuckyBay","Boat","No","Yes","10",5,10,0,-33.9920471493655,122.227992999606,"Extractive","Fishing","08:00","08:15","08:07",8.12,0.25,"Squidding","Lure",3,0,0,0,0,0,"0",0,0,0,0,0,NA,NA,NA,"LowCatch",NA,"20-29",30,NA,NA,"None",0,"35-44","12","LuckyBay","Male",0,1,0,1,1,1,2,3,"AR059","NA|NA|NA","Waning"
49,2022-01-23,2022,"2022","NSH","1",-33.992167117553,122.221312721115,42,"Yes","No","Yes","0",2022-01-23,"January",19015,1,2,"LuckyBay","Boat","No","Yes","10",5,10,0,-34.0001058899952,122.224949433762,"Extractive","Fishing","08:15","10:15","09:15",9.25,2,"Demersal","Bait",30,1,10,0,11,11,"0",0,0,5.5,0,0,"Break sea cod",NA,NA,"EndOfDay",NA,"20-29",30,NA,NA,"None",0,"35-44","12","LuckyBay","Male",0,1,0,1,1,1,2,3,"AR059","NA|NA|NA","Waning"
50,2022-01-23,2022,"2022","NSH","1",-33.8333453113995,121.931353754631,43,"Yes","No","Yes","0",2022-01-23,"January",19015,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.043262312011,122.008138173416,"Extractive","Fishing","06:30","10:30","08:30",8.5,4,"Demersal","Bait",40,9,1,0,10,10,"0",0,0,2.5,0,0,"Break sea cod, nannygui, harlequin, queenside,",NA,NA,"EndOfDay",NA,"20-29",3,NA,NA,"None",0,"25-34","19","Esperance","Male",0,4,0,0,4,0,4,7,"DZ982","NA|NA|NA","Waning"
51,2022-01-23,2022,"2022","NSH","1",-33.8328048958072,121.931547808698,44,"Yes","No","Yes","0",2022-01-23,"January",19015,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.0861923179471,121.997422023068,"Extractive","Fishing","05:30","11:00","08:15",8.25,5.5,"Demersal","Bait",70,9,10,0,19,19,"0",0,0,3.45,0,0,"Breaks sea, nannagi, blue grouper",NA,NA,"Weather",NA,"5-9",30,NA,NA,"None",0,"65-74","19","Esperance","Female",1,2,0,0,3,0,3,6,"Gg053","NA|NA|NA","Waning"
52,2022-01-23,2022,"2022","NSH","1",-33.8333453113995,121.931353754631,45,"Yes","Yes","Yes","0",2022-01-23,"January",19015,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.9806956593913,121.802516201586,"NonExtractive","Diving","07:00","09:00","08:00",8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"Other","Weather",NA,"60+",20,125,20,"I",500,"35-44","19","Esperance","Male",0,1,0,0,1,0,1,7,"Dm262","NA|She’ll diving - got 3 shells|NA","Waning"
53,2022-01-23,2022,"2022","NSH","1",-33.8333947796423,121.931378423267,46,"Yes","No","Yes","0",2022-01-23,"January",19015,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.0295265037353,121.964016341156,"Extractive","Fishing","09:30","10:00","09:45",9.75,0.5,"Demersal","Both",42,3,1,0,4,4,"0",0,0,8,0,0,"Queen snapper, western blue devil, break sea cod",NA,NA,"EndOfDay",NA,"10-14",21,NA,NA,"None",0,"25-34","19","Esperance","Male",0,1,0,1,1,1,2,6,"E1686","NA|NA|Concerned about MP, part of fishing club, weather stops us fishing so we can deplete stocks, should manage using bag limits","Waning"
54,2022-01-23,2022,"2022","NSH","1",-33.8335264209637,121.931468412,47,"Yes","Yes","No","0",2022-01-23,"January",19015,1,1,"BandyCreekBR",NA,"No","Yes",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,"NA|NA|NA","Waning"
55,2022-01-24,2022,"2022","EH","1",-33.833291359239,121.930851282875,48,"Yes","No","Yes","1",2022-01-23,"January",19015,1,1,"BandyCreekBR","Boat","Yes","Yes","7",4,7,3,-33.9250878891947,122.596467349495,"Extractive","Fishing","05:00","12:00","08:30",8.5,7,"Casting","Bait",35,6,7,0,13,13,"0",0,0,1.86,0,0,"Black ass, harlequin, wolf cod",NA,NA,"Weather",NA,"5-9",20,NA,NA,"None",NA,"55-64","19","DukeOrleans","Male",0,1,0,0,1,0,1,3,"EU550","NA|NA|NA","Waning"
57,2022-02-16,2022,"2022","EH","2",-33.8647372530948,121.89408627011,51,"Yes","No","NE","0",2022-02-16,"February",19039,1,1,"EsperanceBR",NA,"Yes","Yes",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,0,0,0,0,0,0,0,NA,NA,"NA|NA|NA","Full"
58,2022-02-16,2022,"2022","NSH","2",-33.8336959835695,121.930545340045,52,"Yes","No","Yes","0",2022-02-16,"February",19039,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.8724153277123,121.928329046221,"NonExtractive","Other","08:30","09:40","09:05",9.08,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"NaturalSurroundings","Weather",NA,"20-29",40,30,20,"None",0,"45-54","19","Esperance","Male",0,1,0,0,1,0,1,6,"AK488","NA|Cruising - went from bandy creek through the bay to west beach and back - not windy yet but to beat wind|NA","Full"
59,2022-02-16,2022,"2022","NSH","2",-33.8332706060456,121.931405624254,53,"Yes","Yes","Yes","0",2022-02-16,"February",19039,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.8761683034738,122.019782861967,"Extractive","Fishing","05:00","10:00","07:30",7.5,5,"Demersal","Bait",20,0,15,0,15,15,"0",0,0,3,0,0,NA,NA,NA,"Weather",NA,"30-39",57,NA,NA,"None",0,"55-64","19","Esperance","Male",0,1,0,0,1,0,1,4,"GF954","Targeting whiting|NA|NA","Full"
60,2022-02-16,2022,"2022","NSH","2",-33.8335264209637,121.931468412,54,"Yes","No","Yes","0",2022-02-16,"February",19039,1,1,"BandyCreekBR","Boat","No","Yes","7",1,7,0,-33.8530694528533,121.96426369227,"Extractive","Fishing","10:50","11:40","11:15",11.25,0.83,"Casting","Lure",15,0,2,0,2,2,"0",0,0,2.41,0,0,NA,NA,NA,"Weather","Conditions","20-29",15,NA,NA,"None",0,"25-34","9","Castletown","Male",1,1,0,0,2,0,2,3,"GQ675","NA|NA|First time on the water in Esperance","Full"
61,2022-02-16,2022,"2022","NSH","2",-33.833156547712,121.931259126099,55,"Yes","No","Yes","0",2022-02-16,"February",19039,1,1,"BandyCreekBR","Boat","No","Yes","14",5,7,1,-34.2448485916969,121.833972330922,"Extractive","Fishing","08:00","11:30","09:45",9.75,3.5,"Demersal","Bait",72,7,4,0,11,11,"0",0,0,3.14,0,0,"Nannagai, breakdea cod",NA,NA,"Weather","Conditions","30-39",35,NA,NA,"None",0,"25-34","16","PinkLake","Male",1,1,0,0,2,0,2,5,"Du287","NA|NA|NA","Full"
62,2022-02-17,2022,"2022","NSH","2",-33.9245027616709,122.579708316673,56,"Yes","No","Yes","0",2022-02-17,"February",19040,1,1,"DukeOrleans","Boat","Yes","Yes","5",2,5,0,-33.9318412467127,122.588592034097,"Extractive","Fishing","10:30","11:30","11:00",11,1,"Trolling","Bait",0,4,5,0,9,9,"0",0,0,9,0,0,"Rock cod",NA,NA,"Explore",NA,"20-29",55,NA,NA,"None",0,"55-64","19","DukeOrleans","Male",0,2,0,0,2,0,2,3,"EH259","NA|NA|NA","Full"
63,2022-02-17,2022,"2022","NSH","2",-33.9245027616709,122.579708316673,56,"Yes","No","Yes","0",2022-02-17,"February",19040,1,2,"DukeOrleans","Boat","Yes","Yes","5",2,5,0,-33.9232556227759,122.582392702829,"Extractive","Fishing","11:30","11:50","11:40",11.67,0.33,"Squidding","Lure",3,2,0,0,2,2,"0",0,0,6.06,0,0,"Squid",NA,NA,"Necessity",NA,"20-29",55,NA,NA,"None",0,"55-64","19","DukeOrleans","Male",0,2,0,0,2,0,2,3,"EH259","NA|NA|NA","Full"
64,2022-02-17,2022,"2022","NSH","2",-33.9245202203901,122.579729229452,57,"Yes","No","Yes","0",2022-02-17,"February",19040,1,1,"DukeOrleans","Boat","Yes","Yes","30",4,30,0,-33.921942942416,122.592113271907,"Extractive","Fishing","09:30","12:15","10:52",10.87,2.75,"Demersal","Bait",12,6,7,0,13,13,"0",0,0,4.73,0,0,"Herring, whiting",NA,NA,"Necessity","Other","10-14",2,NA,NA,"None",0,"25-34","19","DukeOrleans","Male",1,1,1,1,2,2,4,3,"GP647","Sea sickness|NA|NA","Full"
65,2022-02-18,2022,"2022","EH","2",-33.8686086389614,121.893906541476,58,"Yes","No","Yes","0",2022-02-18,"February",19041,1,1,"EsperanceBR","Boat","Yes","Yes",NA,NA,NA,0,-33.8653849457253,121.908377206842,"Extractive","Fishing","06:30","08:00","07:15",7.25,1.5,"Trolling","Lure",0,3,4,0,7,7,"0",0,0,4.67,0,0,"Herring",NA,NA,"ActivityChange",NA,"40-59",15,NA,NA,"None",NA,"25-34","19","Esperance","Male",0,2,0,0,2,0,2,3,"Island inflatables","NA|NA|NA","Full"
66,2022-02-19,2022,"2022","EH","2",-33.8332791216309,121.931698261237,59,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.8661965230556,121.944150024986,"Extractive","Fishing","08:30","10:20","09:25",9.42,1.83,"Casting","Bait",40,0,15,0,15,15,"0",0,0,8.2,0,0,"Roc cod, Herron",NA,NA,"ActivityChange",NA,"20-29",22,NA,NA,"OW",4,"25-34","19","Esperance","Male",0,1,0,0,1,0,1,3,"Ez853","NA|NA|Does a lot of free diving","Full"
67,2022-02-19,2022,"2022","EH","2",-33.8336476482211,121.930976277158,60,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.8358198965281,121.931014030655,"NonExtractive","RowSport","09:00","10:30","09:45",9.75,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaturalSurroundings","EndOfDay","EnviroImpacts","5-9",25,1,3,"None",NA,"25-34","19","Esperance","Female",1,1,0,0,2,0,2,NA,NA,"NA|NA|Kayak, don’t like the slime that’s building up around the boat ramps.","Full"
68,2022-02-19,2022,"2022","EH","2",-33.8337281220541,121.931383601156,61,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","No","Yes","2",1,1,0,-33.8550805949093,121.963056544276,"Extractive","Fishing","09:30","11:00","10:15",10.25,1.5,"Casting","Bait",15,0,0,0,0,0,"0",0,0,0,0,0,NA,NA,NA,"Weather",NA,"10-14",15,NA,NA,"None",NA,"35-44","17","Esperance","Male",0,3,0,0,3,0,3,5,"Dr157","NA|NA|NA","Full"
69,2022-02-19,2022,"2022","EH","2",-33.833999627967,121.931120374117,62,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.9741092516412,122.047349680483,"Extractive","Fishing","09:00","10:00","09:30",9.5,1,"Trolling","Lure",0,0,2,0,2,2,"0",0,0,2,0,0,NA,NA,"NaturalSurroundings","Explore",NA,"40-59",35,3,4,"OW",500,"35-44","19","Esperance","Male",0,1,0,0,1,0,1,NA,NA,"NA|Dropping Bruvs for fun|Never used to have fish taken, but now it occasionally does ie in the last 5 years. Also more bronzes than there used to be. Also, his uses overlapped between fishing and bruvs","Full"
70,2022-02-19,2022,"2022","EH","2",-33.833999627967,121.931120374117,62,"Yes","No","Yes","0",2022-02-19,"February",19042,1,2,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.0518292292061,122.002021472781,"Extractive","Fishing","09:30","10:30","10:00",10,1,"Trolling","Lure",0,0,2,0,2,2,"0",0,0,2,0,0,NA,NA,"NaturalSurroundings","EndOfDay",NA,"40-59",35,3,4,"OW",500,"35-44","19","Esperance","Male",0,1,0,0,1,0,1,NA,NA,"NA|Dropping Bruvs for fun|Never used to have fish taken, but now it occasionally does ie in the last 5 years. Also more bronzes than there used to be. Also, his uses overlapped between fishing and bruvs","Full"
71,2022-02-19,2022,"2022","EH","2",-33.8337412445811,121.930876097038,63,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.1329996382498,122.221932400558,"Extractive","Fishing","07:30","10:30","09:00",9,3,"Casting","Lure",40,4,6,0,10,10,"0",0,0,3.33,0,0,"Break sea CD, harlequin, tuna",NA,NA,"EndOfDay",NA,"10-14",30,NA,NA,"None",NA,"35-44","19","Esperance","Male",1,1,0,0,2,0,2,6,"Gi784","Jigging|NA|NA","Full"
72,2022-02-19,2022,"2022","EH","2",-33.8334548176971,121.931282999726,64,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.9099666445672,121.794103205862,"Extractive","Fishing","05:30","11:00","08:15",8.25,5.5,"Casting","Bait",30,0,12,0,12,12,"0",0,0,2.18,0,0,NA,NA,NA,"Weather",NA,"40-59",55,NA,NA,"None",NA,"55-64","19","Esperance","Male",0,1,0,0,1,0,1,4,"Gf954","NA|NA|Never used to see white sharks but in the last 15 yrs has seen them egularly","Full"
73,2022-02-19,2022,"2022","EH","2",-33.8335092861205,121.931221449857,65,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.8909370409846,121.89892337542,"Extractive","Fishing","08:20","11:45","10:02",10.03,3.42,"Casting","Bait",23,15,15,1,30,31,"1",3.23,0.03,8.77,0.29,0.03,"Whiting",NA,NA,"Weather","Conditions","10-14",45,NA,NA,"None",NA,"45-54","19","Esperance","Female",2,2,1,2,4,3,7,7,NA,"Sea sickness,|NA|NA","Full"
74,2022-02-19,2022,"2022","EH","2",-33.8337800569839,121.931194534535,66,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.8886475062523,121.855225272192,"NonExtractive","Other","10:30","12:00","11:15",11.25,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaturalSurroundings","ActivityChange",NA,"10-14",12,12,12,"None",NA,"45-54","19","Esperance","Female",1,1,1,1,2,2,4,6,"Du613","NA|Swinging|NA","Full"
75,2022-02-19,2022,"2022","EH","2",-33.8334443896335,121.931163887611,67,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.0334604472799,122.006442084091,"Extractive","Fishing","08:30","09:30","09:00",9,1,"Trolling","Lure",0,0,0,0,0,0,"0",0,0,0,0,0,NA,NA,"Explore","Explore",NA,"40-59",50,1,1,"None",NA,"55-64","19","Esperance","Male",0,1,0,0,1,0,1,7,"Go967","NA|Photography|NA","Full"
76,2022-02-19,2022,"2022","EH","2",-33.8334443896335,121.931163887611,67,"Yes","No","Yes","0",2022-02-19,"February",19042,1,2,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.0187487014679,121.969091113741,"Extractive","Fishing","10:00","10:45","10:22",10.37,0.75,"Demersal","Bait",25,0,2,0,2,2,"0",0,0,2.67,0,0,NA,NA,"Explore","Explore",NA,"40-59",50,1,1,"None",NA,"55-64","19","Esperance","Male",0,1,0,0,1,0,1,7,"Go967","NA|Photography|NA","Full"
77,2022-02-19,2022,"2022","EH","2",-33.8334443896335,121.931163887611,67,"Yes","No","Yes","0",2022-02-19,"February",19042,1,3,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.9552514634618,122.017998016397,"Extractive","Fishing","11:00","11:30","11:15",11.25,0.5,"Demersal","Bait",25,0,5,0,5,5,"0",0,0,10,0,0,NA,NA,"Explore","EndOfDay",NA,"40-59",50,1,1,"None",NA,"55-64","19","Esperance","Male",0,1,0,0,1,0,1,7,"Go967","NA|Photography|NA","Full"
78,2022-02-19,2022,"2022","EH","2",-33.8336817096611,121.931293686084,68,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.9181602385661,121.902414649025,"Extractive","Fishing","08:30","09:00","08:45",8.75,0.5,"Trolling","Lure",0,0,0,0,0,0,"0",0,0,0,0,0,NA,NA,NA,"LowCatch",NA,"30-39",9,NA,NA,"None",NA,"18-24","19","Esperance","Male",0,2,0,0,2,0,2,4,"Gn359","NA|NA|NA","Full"
79,2022-02-19,2022,"2022","EH","2",-33.8336817096611,121.931293686084,68,"Yes","No","Yes","0",2022-02-19,"February",19042,1,2,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.8890662918526,121.855746132461,"Extractive","Fishing","09:30","11:00","10:15",10.25,1.5,"Casting","Bait",11,4,3,0,7,7,"0",0,0,4.67,0,0,"Herring",NA,NA,"Weather",NA,"30-39",9,NA,NA,"None",NA,"18-24","19","Esperance","Male",0,2,0,0,2,0,2,4,"Gn359","NA|NA|NA","Full"
80,2022-02-19,2022,"2022","EH","2",-33.8336790345621,121.931069646252,69,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.0464593205531,122.002831539368,"Extractive","Fishing","08:00","09:00","08:30",8.5,1,"Trolling","Lure",0,0,0,0,0,0,"0",0,0,0,0,0,NA,NA,NA,"Explore",NA,"0-4",30,NA,NA,"None",NA,"35-44","19","Esperance","Male",0,2,0,0,2,0,2,4,"83430","NA|NA|NA","Full"
81,2022-02-19,2022,"2022","EH","2",-33.8336790345621,121.931069646252,69,"Yes","No","Yes","0",2022-02-19,"February",19042,1,2,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.964424974512,122.0470904761,"Extractive","Fishing","09:30","12:00","10:45",10.75,2.5,"Demersal","Bait",20,0,15,0,15,15,"0",0,0,6,0,0,NA,NA,NA,"Weather",NA,"0-4",30,NA,NA,"None",NA,"35-44","19","Esperance","Male",0,2,0,0,2,0,2,4,"83430","NA|NA|NA","Full"
82,2022-02-19,2022,"2022","EH","2",-33.8331800133575,121.930828465667,70,"Yes","No","NE","0",2022-02-19,"February",19042,1,1,"BandyCreekBR",NA,"Yes","Yes",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,0,0,0,0,0,0,0,NA,NA,"NA|NA|NA","Full"
83,2022-02-19,2022,"2022","EH","2",-33.8333449069617,121.930884710983,71,"Yes","Yes","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.9168055338437,121.887053038154,"Extractive","Fishing","04:30","12:00","08:15",8.25,7.5,"Casting","Bait",50,2,5,0,7,7,"0",0,0,0.93,0,0,"Blue fin tuna",NA,NA,"Weather",NA,"10-14",40,NA,NA,"None",NA,"45-54","19","Esperance","Male",0,1,0,0,1,0,1,5,"Cu900","NA|NA|NA","Full"
84,2022-02-19,2022,"2022","EH","2",-33.8339600627586,121.931306569722,72,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.9181679793588,121.905240388685,"Extractive","Fishing","07:00","08:30","07:45",7.75,1.5,"Trolling","Lure",0,0,0,0,0,0,"0",0,0,0,0,0,NA,NA,NA,"Weather","Conditions","20-29",40,NA,NA,"None",NA,"45-54","19","Esperance","Male",0,1,0,1,1,1,2,6,"Silver ace","NA|NA|NA","Full"
85,2022-02-19,2022,"2022","EH","2",-33.8339600627586,121.931306569722,72,"Yes","No","Yes","0",2022-02-19,"February",19042,1,2,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.8791346291289,122.022944230183,"Extractive","Fishing","09:00","11:00","10:00",10,2,"Trolling","Lure",0,5,2,0,7,7,"0",0,0,3.5,0,0,"Blue fin tuna",NA,NA,"ActivityChange",NA,"20-29",40,NA,NA,"None",NA,"45-54","19","Esperance","Male",0,1,0,1,1,1,2,6,"Silver ace","NA|NA|NA","Full"
86,2022-02-19,2022,"2022","EH","2",-33.8339600627586,121.931306569722,72,"Yes","No","Yes","0",2022-02-19,"February",19042,1,3,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.9679144749454,122.013731575753,"Extractive","Fishing","11:00","12:00","11:30",11.5,1,"Demersal","Lure",25,1,2,0,3,3,"0",0,0,3,0,0,"Harlequin",NA,NA,"ActivityChange",NA,"20-29",40,NA,NA,"None",NA,"45-54","19","Esperance","Male",0,1,0,1,1,1,2,6,"Silver ace","NA|NA|NA","Full"
87,2022-02-19,2022,"2022","EH","2",-33.8325130319403,121.931258867384,73,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes","2",2,2,0,-33.8909658470603,121.865630286549,"Extractive","Fishing","06:00","12:45","09:22",9.37,6.75,"Demersal","Bait",28,5,25,0,30,30,"0",0,0,4.44,0,0,"Black ass, queens,",NA,NA,"Weather",NA,"60+",45,NA,NA,"None",NA,"55-64","19","Esperance","Male",0,2,0,0,2,0,2,7,"Eo195","NA|NA|NA","Full"
88,2022-02-19,2022,"2022","EH","2",-33.8336591694317,121.9308571884,74,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-33.8914058219327,121.863691875778,"Extractive","Fishing","06:00","12:30","09:15",9.25,6.5,"Demersal","Bait",60,40,10,0,50,50,"0",0,0,7.69,0,0,"Sand whiting,",NA,NA,"Weather",NA,"0-4",45,NA,NA,"None",NA,"55-64","19","Esperance","Male",0,2,0,0,2,0,2,6,"90529","NA|NA|NA","Full"
89,2022-02-19,2022,"2022","EH","2",-33.8337725450758,121.931703691553,75,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.043049303391,122.030060341606,"Extractive","Fishing","07:30","13:00","10:15",10.25,5.5,"Demersal","Bait",50,10,2,0,12,12,"0",0,0,2.18,0,0,"Nanniguie, queen fish, break sea cod, swallowtail,",NA,NA,"Weather",NA,"5-9",50,NA,NA,"None",NA,"65-74","19","Esperance","Male",0,3,0,0,3,0,3,6,"54607","NA|NA|NA","Full"
90,2022-02-19,2022,"2022","EH","2",-33.8338607135089,121.930832903344,76,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.1633939343294,122.244547476157,"Extractive","Fishing","07:00","11:30","09:15",9.25,4.5,"Demersal","Bait",60,29,15,1,44,45,"1",2.22,0.02,9.78,0.22,0.02,"Harlequin, western blue devil, cuttlefish, black ass, queen snapper",NA,NA,"BagLimit",NA,"15-19",40,NA,NA,"None",NA,"45-54","19","Esperance","Male",0,3,0,0,3,0,3,6,"33261","NA|NA|NA","Full"
91,2022-02-19,2022,"2022","EH","2",-33.8344245929533,121.929719281649,77,"Yes","Yes","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.1207957681094,121.989951753539,"Extractive","Fishing","07:00","12:30","09:45",9.75,5.5,"Casting","Bait",55,10,5,0,15,15,"0",0,0,2.73,0,0,"Nanneguie, break sea cod, blue grouper, queeny",NA,NA,"Weather",NA,"60+",35,NA,NA,"None",NA,"45-54","19","Esperance","Male",0,2,0,0,2,0,2,6,"Gs185","NA|NA|NA","Full"
92,2022-02-19,2022,"2022","EH","2",-33.8336210852582,121.931357559894,78,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes","4",4,0,2,-34.0090171108147,121.676358121811,"Extractive","Fishing","08:30","13:00","10:45",10.75,4.5,"Demersal","Bait",25,8,0,0,8,8,"0",0,0,1.78,0,0,"Black ass cod, harlequin, salmon",NA,NA,"Weather",NA,"5-9",40,NA,NA,"None",NA,"45-54","19","Esperance","Male",0,2,0,0,2,0,2,4,"E8416","NA|NA|No to the marine park, they like fishing. They believe there should be places to wash down your boat. More toilet facilities needed too. Seemed to listen when told that marine parks are not all no fishing zones.","Full"
93,2022-02-19,2022,"2022","EH","2",-33.8331749869776,121.931157424232,79,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","No","Yes","7",1,7,0,-33.9578697133729,122.001141846946,"NonExtractive","Snorkeling","07:30","10:00","08:45",8.75,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NaturalSurroundings","EndOfDay",NA,"30-39",20,100,12,"OW",10,"25-34","3","Esperance","Male",2,1,0,0,3,0,3,8,"Ey801","NA|NA|NA","Full"
94,2022-02-19,2022,"2022","EH","2",-33.8332592511842,121.931311333488,80,"Yes","No","Yes","0",2022-02-19,"February",19042,1,1,"BandyCreekBR","Boat","Yes","Yes",NA,NA,NA,0,-34.2468074095418,122.233677217128,"Extractive","Fishing","06:30","14:00","10:15",10.25,7.5,"Demersal","Both",65,9,12,0,21,21,"0",0,0,2.8,0,0,"Nanniguie, gummy shark, black ass,",NA,NA,"Weather","Conditions","40-59",20,NA,NA,"None",NA,"18-24","19","Esperance","Male",0,4,0,0,4,0,4,8,"Eu799","NA|NA|Asked about marine park and were very willing to listen","Full"
