OBJECTID,GlobalID,GUID for meta,# Interviewer,# Site,Screen: 18+,Screen: Have you been surveyed in the last 2 weeks?,Agreement to participate,"Are you/have you been a resident, got a holiday home here or been here over 3 months?","If here for less than 3 months, how many DAYS will you be in the area in total on this trip?","While you are on your trip, do you have access to a motorised boat/jetski (private/rental)?","If YES, how many DAYS out of your trip will you be going out on a boat in total? ",How many DAYS of your trip will you be doing coastal shore based activities in total? ,"Excluding this trip, how many times have you been to the area in the last 12 month?",created_user,created_date,last_edited_user,last_edited_date,Are you of Aboriginal or Torres Strait Islander origin?,Do you identify as a TO in this region?,x,y
181,770ad937-d86f-414c-bf4a-4f6ab192176d,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930782896827,-33.8344519907749
182,7a929da3-150d-42da-ab7f-32bcc0218816,,NSH,EsperanceBR,Yes,Yes,No,Refusal,Refusal,Refusal,Refusal,Refusal,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,PNTS,PNTS,121.893864259572,-33.8652892530737
183,815033d5-9f70-4487-a728-d14dc51eb08e,,EH,BandyCreekBR,Yes,No,Yes,Yes,5,Yes,3,1,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931474612172,-33.8329600061084
184,88870620-8e0f-445c-9913-a33e44d500e2,,EH,EsperanceBR,Yes,No,No,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.893997398881,-33.8658017809426
185,89d10b01-c100-4498-becf-b82a4bf0d26f,,EH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.893954957975,-33.8648945133515
186,8dad0574-ea07-4dcd-9ebb-ad0107d5738e,,NSH,EsperanceBR,Yes,Yes,Yes,Yes,NA,No,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.893898305722,-33.8651914656523
187,98b8b5ca-52a6-4d73-b426-89826e18128d,,NSH,EsperanceBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.893738663417,-33.8653009139795
188,a340d541-752e-4d35-a556-3f344b640220,,EH,BandyCreekBR,Yes,No,Yes,Yes,2,Yes,2,0,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931695678581,-33.8342489848188
189,ad756891-36d6-442d-b159-d2e510301221,,NSH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.894445098557,-33.8666696089213
190,b65f27b9-0049-4706-9713-289f2921dbe5,,EH,BandyCreekBR,Yes,No,NE,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,,,121.998941620389,-33.9320748968569
191,d6dd4ccb-66d7-46e1-bfbc-dbd2d7fea794,,EH,BandyCreekBR,Yes,No,No,Refusal,Refusal,Refusal,Refusal,Refusal,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,,,121.930869429742,-33.8345203734186
192,da6e33c6-2b31-48c2-b7da-fe74a0b5e435,,EH,BandyCreekBR,Yes,No,Yes,No,5,Yes,2,1,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930329629393,-33.8350452837339
193,e0910706-d726-4010-bbfd-bdd7928cac6e,,EH,BandyCreekBR,Yes,No,Yes,Yes,4,Yes,2,0,1,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931631293629,-33.8337254948398
194,e136992d-e229-462e-bc82-824809d83ed1,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931442545012,-33.8337513794821
195,e162f75c-9e9a-4d59-9996-a55d4bdceb9f,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930982352465,-33.8347182084276
196,e8464e00-20ab-471a-9bc3-360628bc350b,,EH,EsperanceBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.894382165283,-33.8656981454083
197,f9fea0a2-797e-4012-a20c-77f140e8afaa,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.93172789576,-33.8345774781784
198,fa6c82bf-9b3c-4ae1-925b-34ab6a904f5f,,EH,BandyCreekBR,Yes,No,No,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,,,121.93159242712,-33.8347539125355
200,e20955c6-4068-4948-b964-8733c57456b0,,EH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.894304295721,-33.8655524133663
201,4f32b570-333c-4069-a5b5-61a901f58084,,EH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.893419130874,-33.8668284065261
202,c36ca304-69b5-4c71-88f3-8b9309af3b68,,EH,EsperanceBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.895313137921,-33.8687804652015
203,34e6ea76-a0d9-4c61-aca9-39a5a3696c72,,EH,EsperanceBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.893713806135,-33.8674679351131
204,f46b03e7-2958-45bb-847d-6966ab6d6559,,EH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.892081353465,-33.8678392172589
205,67fe0c09-eadd-481e-985a-dbc6cbf06166,,EH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.89296933453,-33.8679526460055
206,a0c5b463-a32a-4c5d-a209-a5b125be2378,,EH,EsperanceBR,Yes,No,Yes,Yes,6,Yes,2,3,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.891851877927,-33.8673680661484
207,97246a80-be4b-442f-b4e0-bb9d0000e224,,EH,EsperanceBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.893611212242,-33.8680799011976
208,5aa9063f-aeb6-49a6-ada2-955bf628c841,,EH,EsperanceBR,Yes,No,Yes,Yes,4,Yes,3,1,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.892857396361,-33.8668609405567
209,1e6d8a89-5e0a-4dad-bd48-d544e185f95c,,EH,EsperanceBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.89377307069,-33.8678559722705
210,7cb51318-863b-4561-9a7c-1531c3309708,,EH,EsperanceBR,Yes,Yes,Yes,Yes,9,Yes,6,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.893684721381,-33.8651476564455
211,6439b27f-3f8b-456b-bb14-cd70deb3fd70,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930748562319,-33.8338657869854
212,e848a873-15a5-4f09-adb5-5a8e07bb1414,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931367047002,-33.8334989268401
213,a50fe43d-acbf-49f7-a7f1-c3b0635f25c4,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930883114677,-33.8343731592328
214,c7d77e7a-2d1e-425a-a692-333ad181f833,,EH,EsperanceBR,Yes,No,Yes,Yes,3,Yes,2,3,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.894404149753,-33.8655516898299
215,c4bca21a-c0da-4869-98b2-aa219cb1b513,,EH,BandyCreekBR,Yes,Yes,No,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,,,121.934580119551,-33.8310408763163
216,ea54c0f5-a231-458c-bd4b-6dc7c7b8028f,,EH,BandyCreekBR,Yes,No,Yes,Yes,14,Yes,2,14,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931476536364,-33.8335678378049
217,f7415b1e-69fa-4594-be09-aff9b4c91ef4,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931489373289,-33.8340132139627
218,3389bf50-8f9e-4a9e-9121-ddb969a3e2c6,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930420768868,-33.834678941279
219,1d2d0559-d142-4115-ad69-99be01045c50,,EH,BandyCreekBR,Yes,No,Yes,Yes,3,Yes,2,0,4,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930776349007,-33.8338706722948
220,5a70830e-16f2-4297-a728-453eae5445ef,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931563392672,-33.8338015056305
221,0d9b362f-db1f-4b78-853c-ae9d7b9b2c65,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930730404672,-33.8338184866999
222,c4de07e0-fbf4-44e2-af48-16581bc4f8c6,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.93063053447,-33.8338299489384
223,1efa9d4f-ea00-461f-a20b-36b71a6c4c28,,EH,BandyCreekBR,Yes,No,Yes,Yes,4,Yes,2,4,1,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930909339195,-33.8340704712839
227,c8827a58-394c-4a0f-b6a9-1f957002c8c5,,HG,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.931185757096,-33.8328242217606
230,235f4134-0f83-4ec3-8c0e-a984399d6ac6,,NSH,EsperanceBR,No,No,NE,Yes,Refusal,Yes,Refusal,Refusal,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,,No,121.894137555828,-33.8651294500927
231,448c7285-cb60-4afb-bbb1-f55962e85e58,,NSH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.894077352534,-33.8648242074198
232,03bed410-eb82-4dae-b361-164433653f91,,NSH,BandyCreekBR,Yes,Yes,No,Refusal,Refusal,Refusal,Refusal,Refusal,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.930643836723,-33.8333415641345
233,0c55f57c-00a3-40ac-8d9c-2ee46fb3dcee,,EH,EsperanceBR,Yes,No,Yes,No,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.894236488188,-33.8657915350998
234,196b8c8c-48b6-4fb5-b644-9645c4a6ea29,,EH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.892536651092,-33.8640273125563
235,32d8bfcd-ab55-4b91-b12e-5b7d669db6dc,,NSH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.894167931461,-33.8653729567557
236,54d2c2ba-cb56-4577-b4e1-862065457c66,,NSH,EsperanceBR,Yes,Yes,Yes,Yes,4,Yes,2,All,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.893874212906,-33.8654873539923
237,5cd49537-7e2b-4a94-bf16-317bc1a36bc0,,EH,EsperanceBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.894244264904,-33.8680905547686
238,5e230049-25ed-4009-8322-c71acf6ae20f,,NSH,EsperanceBR,Yes,No,Yes,Yes,4,Yes,2,All,1,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.894306443593,-33.8649533283432
239,5f68c899-068d-48c4-b20a-1ed05c5b4c51,,NSH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.931306569722,-33.8339600636316
240,691f3e20-93ad-4933-997a-598c707ee239,,EH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.894340332537,-33.865585759437
241,6c6b96b8-5f50-4c63-bc38-3a3f487fc8e3,,EH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.894241949945,-33.8657696619814
242,6f05f333-ce59-461b-96f9-f503e2c0c7d3,,NSH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.931498530715,-33.8334055249716
243,7f991869-47b8-45ab-9e80-7d6dd424209c,,NSH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.930869429742,-33.8345203734186
244,9ba063e6-a3fd-4086-bfe8-ad649449f54f,,EH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.893757030372,-33.8657730432001
245,a4e33e0c-d68e-4223-8f61-d512cbead192,,NSH,EsperanceBR,Yes,Yes,No,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.893850106615,-33.8653164059079
246,aa599799-f281-4c7f-b9f5-48b23b575f00,,NSH,EsperanceBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.893890940435,-33.8646119533307
247,b0cb1815-3029-424d-ade1-d6a26c6c592a,,NSH,EsperanceBR,Yes,Yes,Yes,No,5,Yes,2,3,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.893653984626,-33.8651008083473
248,cd951202-f390-4da5-b506-75cbea6e944d,,NSH,EsperanceBR,No,No,NE,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.893933024709,-33.864729959607
249,d8b9bdea-a4f0-489e-95da-2a057c3b9487,,NSH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.894194505424,-33.8650612858853
250,eefaa98a-881c-4c99-8cec-e0f26044bc96,,NSH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.931318829929,-33.8335255443132
251,ef921a93-6341-4fb9-9f7b-6d777f9eee79,,NSH,EsperanceBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.893823326938,-33.8642844384768
252,f2ac6606-cc60-48c0-80ae-a49eea03aaad,,NSH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.930832903344,-33.8338607143819
253,f871f9d8-d18a-40ce-bb7b-3599b6bc4f79,,EH,EsperanceBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.89380248243,-33.8661709139134
255,12a570b4-e31b-4c72-acbd-84b8b255ff30,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.930707808449,-33.8342326500332
256,eac1699c-2c6c-4b21-b05b-20a009f08f9e,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.930464111682,-33.8342049343923
257,0898aceb-e1fd-438f-bb22-bb7afd43477b,,EH,BandyCreekBR,Yes,No,NE,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.93114408964,-33.8338741853596
258,ee314161-001f-423d-8269-9d161bc96d70,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.930788107954,-33.8337263357979
259,b06f65d1-6ea2-4081-ad15-c2e575fe5dbd,,EH,BandyCreekBR,Yes,Yes,NE,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.931759738342,-33.8332348320487
260,58c2965a-fbba-493a-bd7a-ef88f39b11c3,,EH,BandyCreekBR,Yes,No,No,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.930891058479,-33.8342034427633
261,1bc4681b-a173-4f36-81b2-d7a75dc28684,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.930784876714,-33.8336789205216
262,970ff282-d505-488b-93d1-7a7e8f0b0400,,EH,BandyCreekBR,Yes,No,No,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,No,121.932586529763,-33.8310523046014
263,d73d0b6c-9ff0-409e-b96e-9949cedfc986,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930710363258,-33.8326604673472
264,62745bec-b1e1-45db-a08f-58ec1a62b5ec,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931492186813,-33.8340026225518
265,bc2318c7-a060-47fa-8c6d-ed03edfba7b9,,EH,BandyCreekBR,Yes,No,Yes,No,4,Yes,2,2,1,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931349629567,-33.8334839522227
266,0b08c1af-2919-49b0-80f1-2bc5a795e5e5,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931138467085,-33.8339031121745
267,530a9485-ba3d-4d46-9e96-acc2c9814e55,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930933860507,-33.83413155502
268,0b6a26fc-2d7a-4daf-bde8-79fd6b795d7a,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931032270947,-33.8331858621726
269,fe86052c-ed43-44b2-a6b0-36f53dfb9a24,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930911880529,-33.8343072933591
270,c7cef302-53d6-4ef0-98f9-94c2e965c5ce,,EH,BandyCreekBR,Yes,Yes,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930973750198,-33.8337349662514
271,ac2879d5-6a34-4cd7-8637-a112a8386693,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930033247333,-33.8335082094898
272,5cbbcd1c-7eac-4435-a3eb-a1ad2defc165,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Yes,No,121.931785919741,-33.8330339185255
273,a7806cf3-e59d-425a-b6d2-de461aa8565f,,EH,BandyCreekBR,No,No,No,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930269355132,-33.8332481792565
274,8ca182d2-e573-4842-803d-3d246d00d7c4,,EH,BandyCreekBR,Yes,No,Yes,No,4,Yes,1,4,3,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931374605427,-33.8338769328328
275,213b89b9-a061-46d6-9d81-1da2454e2854,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.93085142391,-33.8339322426895
276,048fab52-81c6-4cb1-936f-af8371ca17e3,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.931002831358,-33.83394240505
277,398b4e99-903b-4496-bc49-a98d270e0957,,EH,BandyCreekBR,Yes,No,Yes,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,No,,121.930701216612,-33.8338221460202
278,f6fc09d5-a586-4c3a-bcb2-c003f11906b1,,EH,BandyCreekBR,Yes,No,No,Yes,NA,Yes,NA,NA,0,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,Nicole.Hamre_UWA,4/26/2022 7:30:14 AM,,,121.930667907081,-33.8341401063366
