,GlobalID.y,GlobalID.x,OBJECTID.x,Date,CreationDate.x,EditDate.x,,Interviewer,Transect,Access,ScreenOne,ScreenTwo,Agreement,TotDaysInArea,BoatAccess,DaysOnBoat,DaysOnShore,DaysOnShore_Other,TimesInTwenty,TimesInNineteen,TimesInNineteen_Other,Covid,x.x,y.x,MetaComments,OBJECTID.y,Comments,CreationDate.y,EditDate.y,EXTRACTIVE SURVEY,"If RECALL, date",What type of fishing did you do at this site?,"If OTHER, fishing type",Did you use a bait or lure?,What time did you (if spearfishing)/ your lines get in the water?,What time did you (if spearfishing)/your lines get out the water??,Max depth of hook at this site?,# fish you kept undamaged at this site?,"If OTHER, # kept undamaged",# released undamaged at this site?,"If OTHER, # released undamaged",# depredated,"If OTHER, # depredated",What species did you catch?,Why did you leave this site?,"If OTHER, why did you leave this site?",NON_EXTRACTIVE SURVEY,"If RECALL, date_1",What activity did you do?,,"If OTHER, activity",What time did you start the activity?,What time did you end the activity?,"If DIVING, max depth",Why did you choose this site?,"If OTHER, why this site",Why did you leave this site?_1,"If OTHER, why did you leave this site?_1",x.y,y.y,OBJECTID,GlobalID.y.y,CreationDate,EditDate,# times fished from boat in last 12 months?,# times doing NEX last 12 months??,# years fishing?,# years doing NEX?,"Are you a diver? If so, what is your certification?","If DIVING, # dives?",What year were you born?,Home postcode,"If VISITOR, where are you staying?","If OTHER, where are you staying",FINISH SURVEY,Male or Female,Describe party,Boat length,Boat Type,Boat name or number,SurveyType ,SurveyType_two,Shift
131,7e335926-51c0-42e7-a7f6-a71e6170f814,9976a9ef-f4d7-420c-a68d-03377155314c,208,09/01/2020,10/01/2020 07:58,10/01/2020 07:58,Afternoon,Sam,Bundegi,LHBaySZSouth,Yes,No,Yes,120,No,0,120,NA,0,1,NA,No,114.1539025,-21.79157999,Comes up for between 1-4 moths every year,356,NA,10/01/2020 08:01,10/01/2020 08:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Steps next to dunes,NA,Surfing,,NA,5.3,7.3,NA,Other,Quiet spot,Other,Work,114.1288267,-21.8061539,294,449a086e-db69-43d9-9860-8cf35eae1994,10/01/2020 08:12,10/01/2020 08:12,10,176,65,59,None,NA,1949,6282,NA,Private residence,NA,Male,Wife at home,NA,NA,NA,Shore,Non-extractive,Afternoon
261,f4f36439-00a8-4ead-a414-93554ac7f492,9976a9ef-f4d7-420c-a68d-03377155314c,208,09/01/2020,10/01/2020 07:58,10/01/2020 07:58,Afternoon,Sam,Bundegi,LHBaySZSouth,Yes,No,Yes,120,No,0,120,NA,0,1,NA,No,114.1539025,-21.79157999,Comes up for between 1-4 moths every year,358,NA,10/01/2020 08:06,10/01/2020 08:06,NA,NA,Casting,NA,Bait,16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,NA,NA,NA,NA,NA,NA,EndOfDay,NA,114.153941,-21.79244015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Extractive,Afternoon
21,15b08c2b-c158-4e30-b2f4-9dccbec1b9ba,b72ee2d2-2ffb-4398-860c-1e55e1a47db6,228,10/04/2020,10/04/2020 02:24,10/04/2020 02:24,Afternoon,Sam,Bundegi,LHeast,Yes,No,Yes,5,No,0,5,NA,0,0,NA,Yes,114.1243983,-21.80654304,NA,377,NA,10/04/2020 02:27,10/04/2020 02:27,NA,NA,Casting,NA,Bait,10.15,11.3,3,NA,NA,NA,NA,0,NA,NA,End of day,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,114.1245161,-21.80635418,313,fbc39c55-31b0-4f72-814f-4f66afaaa3ea,10/04/2020 02:29,10/04/2020 02:29,3,NA,Whole life,NA,OW,NA,1977,6069,NingalooLodge,NA,NA,Male,2families with kids,NA,NA,NA,Shore,Extractive,Afternoon
269,fce09843-7cbe-420f-aae3-fab9349718dd,55e2922a-fad0-41f5-bfd7-07432f5ced6c,230,10/04/2020,10/04/2020 02:32,10/04/2020 02:32,Afternoon,Sam,Bundegi,LHeast,Yes,No,Yes,14,No,0,14,NA,0,1,NA,No,114.1246033,-21.80646886,NA,378,NA,10/04/2020 02:33,10/04/2020 02:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Walking,Shore,NA,10,11,NA,Weather,NA,ActivityChange,NA,114.1245668,-21.80649305,314,195a7a1e-34dc-4425-b886-ac59d003579d,10/04/2020 02:34,10/04/2020 02:34,NA,NA,NA,NA,AOW,130,1968,6019,ExmouthEscape,NA,NA,Male,Family of 4,NA,NA,NA,Shore,Non-extractive,Afternoon
104,6894be4a-ccb9-4ec9-ba9c-d7d94ac6eeba,338a5c74-2480-446b-95e0-ff109706626b,77,9/27/2020 7:17:17 AM,9/27/2020 7:19:17 AM,9/27/2020 7:24:17 AM,Afternoon,Sam,ExmouthS,MaudsLanding,Yes,No,Yes,7,No,0,4,NA,0,1,NA,No,113.78487,-23.11115388,NA,220,NA,9/27/2020 7:20:16 AM,9/27/2020 7:45:51 AM,NA,NA,NA,NA,Lure,2,4,NA,0,NA,0,NA,0,NA,NA,Weather,Wind,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,113.7829134,-23.11115388,193,2a0e4506-cd71-48c5-bd79-c8099057c0a5,9/27/2020 7:22:57 AM,9/27/2020 7:22:57 AM,1,NA,30,NA,OW,20,1975,6100,CoralBay,NA,NA,Male,2 males friends,NA,NA,NA,Shore,Non-extractive,Afternoon
240,e297a308-bf39-4df3-98c1-d08471019dc7,aa5c7637-8858-4c26-a144-61b50d398c5c,175,9/28/2020 3:07:53 AM,9/28/2020 3:08:40 AM,9/28/2020 3:08:40 AM,Morning,Sam,CoralBay,MaudsLanding,Yes,No,Yes,14,No,0,14,NA,0,1,NA,No,113.8156179,-23.07398326,NA,313,NA,9/28/2020 3:10:38 AM,9/28/2020 3:10:38 AM,NA,NA,Casting,NA,Bait,10am,13,NA,2,NA,1,NA,NA,NA,Blowly,NA,NA,NA,NA,NA,Shore,NA,NA,NA,NA,NA,NA,NA,NA,113.8146539,-23.0773421,263,2fc93ecc-8fb5-4797-84dd-46a39dccf098,9/28/2020 3:12:43 AM,9/28/2020 3:12:43 AM,0,NA,30,NA,None,NA,1988,6166,BayView,NA,NA,Female,Family of 4,NA,NA,NA,Shore,Extractive,Morning
268,fcae6dd6-c26e-49f7-addc-f59575603bfc,a592c91d-b14b-4bbd-8859-470a1b90f33e,92,9/28/2020 3:13:07 AM,9/28/2020 3:15:20 AM,9/28/2020 3:15:20 AM,Morning,Gabby,CoralBay,MaudsLanding,Yes,No,Yes,14,No,0,14,NA,0,0,NA,No,113.7762221,-23.11392034,NA,231,NA,9/28/2020 3:16:53 AM,9/28/2020 3:16:53 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Relaxing,Shore,NA,11,NA,NA,Quiet,NA,Other,Still here,113.7762221,-23.11392034,204,89a2dcb4-37fd-41ee-a968-5f603ef2f582,9/28/2020 3:19:01 AM,9/28/2020 3:19:01 AM,Zero,10,Zero,NA,OW,15,1995,6012,Exmouth,NA,NA,Male,1 man,NA,NA,NA,Shore,Non-extractive,Morning
53,38d03f86-7888-4a85-ab4c-65ac7cdf0614,0fa56d0d-7bdd-4721-a6b1-5c94ba8e6e28,176,9/28/2020 3:14:25 AM,9/28/2020 3:17:57 AM,9/28/2020 3:17:57 AM,Morning,Sam,CoralBay,MaudsLanding,Yes,No,Yes,7,No,1,7,NA,0,0,NA,No,113.7594662,-23.15743439,NA,314,NA,9/28/2020 3:19:14 AM,9/28/2020 3:19:14 AM,NA,NA,Casting,NA,Lure,10.3,12.3,NA,0,NA,NA,NA,NA,NA,NA,Weather,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,113.7684932,-23.15331666,264,7c748389-e7d6-4902-af9a-0cf2dcfaf81c,9/28/2020 3:21:37 AM,9/28/2020 3:21:37 AM,0,0,10,0,None,NA,1979,6151,PeoplesPark,NA,NA,Female,3 families,NA,NA,NA,Shore,Extractive,Morning
112,6d6b6684-1a5c-44f5-aaeb-2119e81fe062,e4533b35-a931-43af-b241-b5b4a11ea658,93,9/28/2020 3:19:56 AM,9/28/2020 3:24:08 AM,9/28/2020 3:24:08 AM,Morning,Gabby,CoralBay,MaudsLanding,Yes,No,Yes,14,Yes,10,14,NA,0,0,NA,No,113.7762221,-23.11392034,NA,232,NA,9/28/2020 3:25:08 AM,9/28/2020 3:30:12 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Relaxing,,NA,1030,Still going,NA,NaturalSurroundings,NA,NA,NA,113.7764956,-23.11388531,205,d3d602f7-62f2-4633-aa23-6ff0e200fe54,9/28/2020 3:28:37 AM,9/28/2020 3:28:37 AM,Zero,NA,30 but not serious,NA,None,NA,198,6233,CoralBay,NA,NA,Male,4 adults 2 kids,NA,NA,NA,Shore,Non-extractive,Morning
52,38802e68-d396-4bb6-8367-51555c975d63,5c008e02-fda3-495f-887a-9c97d085387f,177,9/28/2020 3:23:32 AM,9/28/2020 3:24:44 AM,9/28/2020 3:24:44 AM,Morning,Sam,CoralBay,MaudsLanding,Yes,No,Yes,10,No,0,10,NA,0,0,NA,No,113.769123,-23.14244268,NA,315,NA,9/28/2020 3:26:12 AM,9/28/2020 3:26:12 AM,NA,NA,Casting,NA,Bait,11.15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,Other,Fishing,NA,NA,113.7701026,-23.14215313,265,3c61d070-4591-491f-9fc3-e030d8758fb4,9/28/2020 3:27:33 AM,9/28/2020 3:27:33 AM,0,0,0,NA,NA,NA,1976,6028,BayView,NA,NA,NA,NA,NA,NA,NA,Shore,Extractive,Morning
256,f0b8b77d-7e9a-498d-bc9f-99ae2fbc2d3c,25e293be-2cd2-4b13-acd8-0d0bec83d3c7,74,9/27/2020 2:15:28 AM,9/27/2020 2:15:28 AM,9/27/2020 2:15:28 AM,Morning,Nicole,ExmouthS,McLeodSt,Yes,No,Yes,Resident,Yes,28,NA,NA,NA,NA,NA,NA,114.1372019,-21.96000751,"28 times in a year, once a fortnight. Average 900km a year.",217,NA,9/27/2020 2:16:42 AM,9/27/2020 2:30:21 AM,"70%depredated - gone up, less fish",NA,Spearing,"Always come back with a feed, fishing from boat on average 25 times a year",NA,NA,NA,NA,NA,NA,NA,NA,NA,Had t been fishing but said that when fishing from a boat he said son average 70% depredated,NA,NA,NA,NA,NA,NA,,Sand boarding,9,10:30,NA,Other,Good slope,NA,NA,114.1371947,-21.96049641,190,cec45bf4-9f36-4bb0-a73d-0161feda094a,9/27/2020 2:18:53 AM,9/27/2020 2:31:47 AM,25,NA,26,NA,NA,NA,1953,NA,NA,NA,NA,Male,"5 kids, 3m, 2f. Interviewee was resident fa,ily were visitors, he has been a resident for 27yrs",NA,NA,NA,Shore,Extractive,Morning
62,4256847b-1817-4d34-89e4-5d8f28c4c6af,a475f30a-7089-408b-91e9-2d2fe20072e5,292,10/03/2020,10/03/2020 09:07,10/03/2020 09:07,Afternoon,Nicole,Tantabiddi,Mesa,Yes,No,Yes,4,Yes,0,4,NA,0,NA,NA,No,113.9268202,-22.00421931,NA,450,NA,10/03/2020 09:09,10/03/2020 09:14,"Fishing in little inlet, closed off at low tide",NA,Casting,NA,Bait,1500,1700 still there,1,0,NA,2,NA,0,NA,"Blue lines emp, cod",NA,NA,Never been here so exploring. Went from a drive down to Yardie creek and have worked there way up the coast. Couldn_—Èt go out on boat cause of wind. Stopped at turquoise for a swim at mid day,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,113.927703,-22.00513101,364,67972d4f-0aaf-48ac-bb23-17f778acf6bc,10/03/2020 09:12,10/03/2020 09:12,1a week,NA,40,NA,OW,NA,1976,6722,MantaResort,NA,NA,Male,"Couple, 3 kids 1 tee.  Oh 2 young girls",NA,NA,NA,Shore,Extractive,Afternoon
84,521c08ee-cf35-401e-aa39-64f610b39506,d4f2aaec-896b-4334-8d4f-3d55af5b6328,291,10/03/2020,10/03/2020 08:58,10/03/2020 08:58,Afternoon,Nicole,Tantabiddi,Mesa,Yes,No,Yes,11,No,0,11,NA,NA,1,NA,No,113.9270034,-22.0041681,NA,448,NA,10/03/2020 09:00,10/03/2020 09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Walking,,"Swimming,",16:30,1730,NA,Access,NA,NA,NA,113.9270983,-22.00414119,363,6fb79faf-86fa-44c5-83ed-c1a17aba39ae,10/03/2020 09:04,10/03/2020 09:04,"3yesr, shore",NA,30,NA,NA,NA,1973,6210,NA,NA,NA,Male,Couple 2 kids,NA,NA,NA,Shore,Non-extractive,Afternoon
168,9b84cf66-8f63-4fd2-b9f4-b07025cc9736,d4f2aaec-896b-4334-8d4f-3d55af5b6328,291,10/03/2020,10/03/2020 08:58,10/03/2020 08:58,Afternoon,Nicole,Tantabiddi,Mesa,Yes,No,Yes,11,No,0,11,NA,NA,1,NA,No,113.9270034,-22.0041681,NA,449,NA,10/03/2020 09:02,10/03/2020 09:02,NA,10/01/2020 09:01,Casting,NA,Lure,60,700,1,0,NA,1,NA,0,NA,Flathead,End of day,NA,NA,NA,NA,Shore,NA,NA,NA,NA,NA,NA,NA,NA,113.9270912,-22.00413642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Extractive,Afternoon
71,48e58452-ff14-4bd0-9a22-d7af7cfab1e8,9f11f64d-60f3-4efa-9291-b74665538a9c,149,10/02/2020,10/02/2020 03:23,10/02/2020 03:23,Morning,Sam,Tantabiddi,OspreyBay,Yes,No,Yes,7,No,0,7,NA,0,1,NA,No,113.8400306,-22.23808846,NA,276,NA,10/02/2020 03:27,10/02/2020 03:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Relaxing,,NA,11,11.45,NA,Other,Turtles,NA,NA,113.839731,-22.23791775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Morning
91,5bce9440-c720-49e6-95fe-c365f74e54c7,b2ce3c74-2c8f-4d26-8780-b78d5a7e4f61,150,10/02/2020,10/02/2020 03:31,10/02/2020 03:31,Morning,Sam,Tantabiddi,OspreyBay,Yes,No,Yes,8,No,0,8,NA,0,0,NA,No,113.8406992,-22.23761903,NA,277,NA,10/02/2020 03:32,10/02/2020 03:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oyster stacks,NA,Snorkling,,NA,10,2.3,NA,Other,NA,Other,Feed kids,113.8409297,-22.23857922,243,4e09651a-9399-4880-b2c9-782421188088,10/02/2020 03:37,10/02/2020 03:37,0,0,0,0,None,NA,1983,6058,YardieHomestead,NA,NA,Female,Family of 4,NA,NA,NA,Shore,Non-extractive,Morning
135,836b9ccf-eeff-4de1-82ae-f37da5c2bad3,b2ce3c74-2c8f-4d26-8780-b78d5a7e4f61,150,10/02/2020,10/02/2020 03:31,10/02/2020 03:31,Morning,Sam,Tantabiddi,OspreyBay,Yes,No,Yes,8,No,0,8,NA,0,0,NA,No,113.8406992,-22.23761903,NA,278,NA,10/02/2020 03:35,10/02/2020 03:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,NA,10,12.3,NA,Weather,NA,Other,Lunch,113.8398462,-22.237491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Morning
146,8be52594-5f1d-4430-ad73-bb4702737525,e0c0efcd-5b11-48dc-8f7f-ab467c9ab517,148,10/02/2020,10/02/2020 03:11,10/02/2020 03:11,Morning,Sam,Tantabiddi,OspreyBay,Yes,No,Yes,11,No,0,11,NA,0,0,NA,Yes,113.8398222,-22.23784436,NA,274,NA,10/02/2020 03:14,10/02/2020 03:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Relaxing,Shore,NA,10.45,12.3,NA,Access,NA,Other,Go make lunch at camp,113.8402821,-22.23852826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Morning
188,ab09249d-8398-4c8b-a3fe-a217ee3b9406,9f11f64d-60f3-4efa-9291-b74665538a9c,149,10/02/2020,10/02/2020 03:23,10/02/2020 03:23,Morning,Sam,Tantabiddi,OspreyBay,Yes,No,Yes,7,No,0,7,NA,0,1,NA,No,113.8400306,-22.23808846,NA,275,NA,10/02/2020 03:25,10/02/2020 03:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turquoise bay,NA,Snorkling,Shore,NA,10,11.15,NA,Biodiveristy,NA,Other,Back to camp,113.8394678,-22.23830916,242,fb48a1c6-fab1-4dc5-a1fb-eea86f162917,10/02/2020 03:29,10/02/2020 03:29,0,NA,0,NA,None,NA,1960,6330,YardieCamp,NA,NA,Male,Family 4,NA,NA,NA,Shore,Non-extractive,Morning
253,ee45e9e1-c0a0-4089-bbb2-a8ba747763cb,e0c0efcd-5b11-48dc-8f7f-ab467c9ab517,148,10/02/2020,10/02/2020 03:11,10/02/2020 03:11,Morning,Sam,Tantabiddi,OspreyBay,Yes,No,Yes,11,No,0,11,NA,0,0,NA,Yes,113.8398222,-22.23784436,NA,273,NA,10/02/2020 03:13,10/02/2020 03:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turquoise bay,NA,Snorkling,Shore,NA,10,2.3,NA,Weather,NA,EndOfDay,Went to camp kids tired,113.8401754,-22.23655985,241,a20957dd-3a6c-4286-ab25-0a2cd68ee59e,10/02/2020 03:16,10/02/2020 03:16,0,NA,0,0,None,NA,1976,6153,OspreyCamp,Were staying rac,NA,Female,4 adults 3 children,NA,NA,NA,Shore,Non-extractive,Morning
263,f64c8182-aeeb-4d5d-bb21-ab52df9b077d,b3c94643-a932-4d71-b5db-950ac2a0eea9,147,10/02/2020,10/02/2020 03:00,10/02/2020 03:00,Morning,Sam,Tantabiddi,OspreyBay,Yes,No,Yes,14,No,0,14,NA,0,2,NA,No,113.840453,-22.23789107,NA,271,NA,10/02/2020 03:02,10/02/2020 03:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Relaxing,Shore,NA,11,3,NA,Access,Sheltered good for kids,NA,NA,113.8399988,-22.23784436,240,59292ec7-f68f-4fe2-b7d2-db4308ed9e12,10/02/2020 03:06,10/02/2020 03:06,100,NA,45,NA,None,NA,1974,6722,OspreyCamp,NA,NA,Male,6 families 12adults 12kids come every year for 6 years,NA,NA,NA,Shore,Non-extractive,Morning
23,180234e3-d82e-41db-ba25-17e4eb1f109c,2cd793b7-d7ad-42c9-9eb3-35147e371071,213,10/02/2020,10/02/2020 04:16,10/02/2020 04:16,Morning,Gabby,Tantabiddi,OysterStacks,Yes,No,Yes,12,No,0,12,NA,0,0,NA,Yes,113.8793301,-22.12871047,NA,363,NA,10/02/2020 04:17,10/02/2020 04:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,,NA,1030,NA,NA,Other,Stacks,NA,NA,113.8798098,-22.12915485,299,f7e82405-57bb-4626-8641-fbecab414492,10/02/2020 04:19,10/02/2020 04:19,NA,NA,NA,NA,NA,NA,1978,Bassendean,Exmouth,NA,NA,Female,Lady with husband and two kids,NA,NA,NA,Shore,Non-extractive,Morning
80,4f594923-998e-46c4-b4ca-bc4e1d8689f1,4ecd3b48-0c35-494a-9a1a-4e9659df9bb1,212,10/02/2020,10/02/2020 04:10,10/02/2020 04:10,Morning,Gabby,Tantabiddi,OysterStacks,Yes,No,Yes,14,No,0,14,NA,0,0,NA,Yes,113.8787748,-22.13074101,NA,362,NA,10/02/2020 04:11,10/02/2020 04:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,,NA,10,NA,NA,Biodiveristy,NA,NA,NA,113.8810201,-22.1292117,298,f4770671-d758-496e-a17f-fae7f7e22852,10/02/2020 04:12,10/02/2020 04:12,Zero,Not sure,NA,NA,NA,NA,1985,French but living in karrinup,NA,NA,NA,Female,Two ladies,NA,NA,NA,Shore,Non-extractive,Morning
95,5e5f4908-a6f2-49df-87a6-4fa99c3c1919,68cb181a-a351-4d30-a5cb-2f7c16821603,211,10/02/2020,10/02/2020 04:03,10/02/2020 04:03,Morning,Gabby,Tantabiddi,OysterStacks,Yes,No,Yes,9,No,0,9,NA,0,0,NA,No,113.8779163,-22.13043515,NA,361,NA,10/02/2020 04:05,10/02/2020 04:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,,NA,10,Havnt,NA,Other,Stacks,NA,NA,113.8794352,-22.12982343,297,31edefed-73a7-45f8-a7bd-29eb70c456c0,10/02/2020 04:07,10/02/2020 04:07,Two,Whenever possible,NA,NA,None,NA,1973,Currambine,Exmouth,NA,NA,Male,Dad and two daughters,NA,NA,NA,Shore,Non-extractive,Morning
119,77eef0b7-daf1-4fd1-ae2a-4f84f3571de4,5a42dbff-99c0-4431-a020-b058852c0706,210,10/02/2020,10/02/2020 03:57,10/02/2020 03:57,Morning,Gabby,Tantabiddi,OysterStacks,Yes,No,Yes,8,No,0,8,NA,0,NA,NA,No,113.879171,-22.13123039,Cant remember # times in 2019,360,NA,10/02/2020 03:58,10/02/2020 03:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,10,Havnt,NA,Biodiveristy,NA,NA,NA,113.8789069,-22.12866115,296,028fc165-8553-4f43-94a3-1cba7233ae6b,10/02/2020 04:00,10/02/2020 04:00,Zero,NA,NA,NA,None,NA,1982,Mullaloo,Exmouth,NA,NA,Female,A woman and her son,NA,NA,NA,Shore,Non-extractive,Morning
193,ba931f61-b9e7-43bb-be1f-70d967fcdeb5,f8ee5900-6a9e-49c6-a580-67f6cde69339,209,10/02/2020,10/02/2020 03:47,10/02/2020 03:47,Morning,Gabby,Tantabiddi,OysterStacks,Yes,No,Yes,12,No,0,12,NA,0,0,NA,No,113.9524063,-22.15765416,NA,359,NA,10/02/2020 03:49,10/02/2020 03:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,NA,930,Some are still out,NA,Other,Reef,NA,Probably soon because of too much wind,113.8787088,-22.13257616,295,498d07f5-39ef-4962-b0f5-d299b931d36a,10/02/2020 03:52,10/02/2020 03:52,NA,Weekly usually and when the kids are on school holidays,NA,NA,None,NA,1977,Spearwood,Lighthouse,NA,NA,Female,Family with 4 kids; came up with another family with two kids. All on holiday.,NA,NA,NA,Shore,Non-extractive,Morning
191,b708d812-76be-47bf-9c59-eafc6c085afb,58c68d7b-15d0-4aa3-aaa2-5211893e1de1,75,9/27/2020 3:27:17 AM,9/27/2020 3:33:06 AM,9/27/2020 3:33:06 AM,Morning,Sam,ExmouthS,PebbleBeachRoad,No,No,Yes,5,No,0,5,NA,1,0,NA,No,114.121629,-22.01785162,NA,218,NA,9/27/2020 3:35:14 AM,9/27/2020 3:41:16 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,Kids play on beach,10am,4pm,NA,Access,4wd access,EndOfDay,Kids tired,114.1205861,-22.01743841,191,bb1a8313-22f9-42fd-a8be-156acd8aee6a,9/27/2020 3:39:47 AM,9/27/2020 3:39:47 AM,NA,NA,NA,NA,None,NA,1989,6167,RACHolPark,NA,NA,Female,Family of 4 from spain,NA,NA,NA,Shore,Non-extractive,Morning
18,11255431-cccb-423a-87ae-c60b52c8b310,1e71f84f-32ec-41a1-8f05-38f2c1c55a7d,156,10/02/2020,10/02/2020 09:37,10/02/2020 09:37,Afternoon,Sam,Tantabiddi,SandyBay,Yes,No,Yes,10,Yes,1,10,NA,1,1,NA,No,113.8423628,-22.23257863,NA,292,NA,10/02/2020 09:43,10/02/2020 09:43,NA,10/01/2020 09:43,Demersal,NA,Bait,7.3,12.3,25,7,NA,6,NA,2,NA,"Chinaman, red throat emperors, spangled, rock cod",ActivityChange,NA,NA,NA,NA,,NA,NA,NA,NA,Biodiveristy,NA,NA,NA,114.6662644,-21.59721975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boat,Extractive,Afternoon
30,2320814e-efa7-405c-b061-33676deaaa6a,1e71f84f-32ec-41a1-8f05-38f2c1c55a7d,156,10/02/2020,10/02/2020 09:37,10/02/2020 09:37,Afternoon,Sam,Tantabiddi,SandyBay,Yes,No,Yes,10,Yes,1,10,NA,1,1,NA,No,113.8423628,-22.23257863,NA,290,NA,10/02/2020 09:38,10/02/2020 09:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kite surfing,,NA,11,17.3,NA,Other,Because I like to send it,EndOfDay,NA,113.8423858,-22.23219454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Afternoon
139,85a844e4-5766-43e6-9de3-5d8acf82f00e,bdf387d8-3ee0-49aa-b61c-a408986c83d9,151,10/02/2020,10/02/2020 04:06,10/02/2020 04:06,Afternoon,Sam,Tantabiddi,SandyBay,Yes,No,Yes,14,Yes,7,14,NA,1,2,NA,No,113.8388089,-22.23810979,NA,279,NA,10/02/2020 04:08,10/02/2020 04:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Janz,NA,Surfing,,NA,9,6.3,NA,Other,NA,EndOfDay,NA,113.8426125,-22.23149495,244,5e227f03-02ad-4997-8cdd-6fa11139fcdd,10/02/2020 04:13,10/02/2020 04:13,NA,250,2,20,None,0,1970,6169,YardieHomestead,NA,NA,Male,2adults 2kids,NA,NA,NA,Shore,Non-extractive,Afternoon
143,88814762-61b4-45f1-8fbb-86747ca18442,1e71f84f-32ec-41a1-8f05-38f2c1c55a7d,156,10/02/2020,10/02/2020 09:37,10/02/2020 09:37,Afternoon,Sam,Tantabiddi,SandyBay,Yes,No,Yes,10,Yes,1,10,NA,1,1,NA,No,113.8423628,-22.23257863,NA,293,NA,10/02/2020 09:44,10/02/2020 09:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Graveyards,NA,Kite surfing,,NA,16.3,17.3,NA,Weather,Waves with surfboard,EndOfDay,NA,113.8427779,-22.23434822,249,d1fd2f95-3a6e-44de-bc49-e72fd26065af,10/02/2020 09:47,10/02/2020 09:47,4,52,1,25,None,NA,1985,6164,YardieHomestead,Ospreys,NA,Female,2 couples,NA,NA,NA,Shore,Non-extractive,Afternoon
