"","mObjID","nDate","Boat_ramp_location","Interviewer_name","Day_type","Competition_noncompetition","Number_boats_interviewed_that_day","mGUID","mGlobID","CreationDate.x","Creator.x","EditDate.x","Editor.x","REQUIRED..Interviewer","REQUIRED..Boat.ramp.transect.name","Site","SCREEN..18.","SCREEN..have.we.interviewed.you.in.the.last.2.weeks.","REQUIRED..Agreement.to.Participate","How.many.days.are.you.in.the.area.","If.OTHER....days.in.area","Do.you.have.access.to.a.motorised.boat.while.you.re.here.","If.YES....days.you.intend.to.spend.on.boat.","If.OTHER....days.on.private.boat.","X..days.you.intend.to.be.engaged.in.shore.based.activities.","If.OTHER....days.on.shore.","X..separate.times.in.area.in.last.12.months.","If.OTHER....times.in.last.12.months","X..separate.times.in.area.in.2019.","If.OTHER....times.in.area.in.2019","Would.you.be.elsewhere.if.it.weren.t.for.travel.restrictions.","Comments_meta","x.x","y.x","uObjID","What_time_did_lines_enter_the_water","What_time_did_lines_leave_the_water","What_fishing_method_was_used","What_type_of_bait_or_lure_was_used","Was_berleying_used","What_was_the_maximum_depth_of_hooks","What_was_the_minimum_depth_of_hooks","Why_did_you_choose_to_fish_at_that_site","How_many_fish_did_you_catch_including_those_kept_and_those_returned","What_species_of_fish_did_you_catch","Did_you_experience_shark_bite_offs","If_yes_how_many_fish_did_you_lose","Were_these_fish_lost_completely_or_was_part_of_the_fish_.e.g.head._retrieved","How_many_sharks_were_hooked","If_you_suffered_depredation_what_was_the_cost_of_the_gear_that_you_lost_today","Boat_name_or_number","Boat_length","Time_of_interview","Full_completion_or_partial_or_refusal","If_partial_or_refusal_why","uGUID","uGlobID","Comments","CreationDate.y","Creator.y","EditDate.y","Editor.y","EXTRACTIVE.SURVEY","If.RECALL..date","What.type.of.fishing.did.you.do.at.this.site.","If.OTHER..fishing.type","Did.you.use.a.bait.or.lure.","What.time.did.you..if.spearfishing...your.lines.get.in.the.water.","What.time.did.you..if.spearfishing..your.lines.get.out.the.water..","Max.depth.of.hook.at.this.site..m..","X..fish.you.kept.undamaged.at.this.site.","If.OTHER....kept.undamaged","X..released.undamaged.at.this.site.","If.OTHER....released.undamaged","X..depredated","If.OTHER....depredated","What.species.did.you.catch.","Why.did.you.leave.this.site.","If.OTHER..why.did.you.leave.this.site.","NON_EXTRACTIVE.SURVEY","If.RECALL..date.1","What.activity.did.you.do.","If.OTHER..activity","What.time.did.you.start.the.activity.","What.time.did.you.end.the.activity.","If.DIVING..max.depth.","Why.did.you.choose.this.site.","If.OTHER..why.this.site","Why.did.you.leave.this.site..1","If.OTHER..why.did.you.leave.this.site..1","Comments_use","Site.Type","x.y","y.y","aObjID","Have_you_been_interviewed_about_shark_bite_offs_before","How_many_times_have_you_fished_from_this_boat_ramp_before","How_many_days_have_you_fished_from_a_boat_this_year","How_many_years_have_you_been_fishing_for","Home_postcode","What_is_your_income_before_tax","aGUID","aGlobID","CreationDate","Creator","EditDate","Editor","X..times.fished.in.last.12.months.","X..times.doing.NEX.last.12.months..","X..years.fishing.","X..years.doing.NEX.","Are.you.a.diver..If.so..what.is.your.certification.","If.DIVING....dives.","What.year.were.you.born.","Home.postcode","If.VISITOR..where.are.you.staying.","If.OTHER..where.are.you.staying","FINISH.SURVEY....Comments","Male.or.Female","Describe.party","Boat.length","Boat.Type","Boat.name.or.number","Number.of.Males","Number.of.boys","Number.of.Females","Number.of.girls"
"795",676,"3/31/2021 9:21:44 AM",NA,NA,NA,NA,NA,NA,"43a34f74-dc69-4cc1-919f-36c830fcf298",2021-03-31 09:24:24,"Harrison.Carmody_UWA","3/31/2021 9:24:24 AM","Harrison.Carmody_UWA","Nicole","Bundegi","MilduraWreckS","Yes","No","Yes","7","Mildura wreck","No",NA,NA,"All",NA,1,NA,1,NA,"No",NA,114.164493696803,-21.7857030515107,899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43a34f74-dc69-4cc1-919f-36c830fcf298","d536c471-3409-43ca-bce9-8c76a95fd739",NA,2021-03-31 09:25:46,"Harrison.Carmody_UWA","3/31/2021 9:25:46 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other","Rockpooling","17:00","17:30",NA,"NaturalSurroundings",NA,NA,NA,NA,NA,114.165318489473,-21.7851610182718,687,NA,NA,NA,NA,NA,NA,"d536c471-3409-43ca-bce9-8c76a95fd739","19f6b125-6407-470e-97f5-50b8d72a4f40",2021-03-31 09:27:37,"Harrison.Carmody_UWA","3/31/2021 9:27:37 AM","Harrison.Carmody_UWA","Holiday hobby",NA,"30",NA,"None",NA,1989,"6753","Exmouth",NA,NA,"Female","3 couples, 6 kids (3b3g)",NA,NA,NA,NA,NA,NA,NA
"796",677,"3/31/2021 9:44:03 AM",NA,NA,NA,NA,NA,NA,"27b2a7ee-f6a1-49c3-998a-c4f1a6197b44",2021-03-31 09:45:10,"Harrison.Carmody_UWA","3/31/2021 9:45:10 AM","Harrison.Carmody_UWA","Nicole","Bundegi","DunesBeach","Yes","No","Yes","Resident",NA,"Yes","2","2week",NA,NA,NA,NA,NA,NA,NA,NA,114.13915023826,-21.8015746858318,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27b2a7ee-f6a1-49c3-998a-c4f1a6197b44","70348328-7bf7-4b4c-9502-e040ec264a7f",NA,2021-03-31 09:47:11,"Harrison.Carmody_UWA","3/31/2021 9:47:11 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfing",NA,"1530","1745",NA,"Weather",NA,NA,NA,NA,NA,114.139218157183,-21.7995550952675,688,NA,NA,NA,NA,NA,NA,"70348328-7bf7-4b4c-9502-e040ec264a7f","174bfcab-186f-4422-be32-994e03acf6cf",2021-03-31 11:51:01,"Harrison.Carmody_UWA","3/31/2021 11:51:01 AM","Harrison.Carmody_UWA","No","2 week",NA,"15","Instructor",NA,1998,"Exmoth",NA,NA,NA,"Male","Solo",NA,NA,NA,NA,NA,NA,NA
"797",677,"3/31/2021 9:44:03 AM",NA,NA,NA,NA,NA,NA,"27b2a7ee-f6a1-49c3-998a-c4f1a6197b44",2021-03-31 09:45:10,"Harrison.Carmody_UWA","3/31/2021 9:45:10 AM","Harrison.Carmody_UWA","Nicole","Bundegi","DunesBeach","Yes","No","Yes","Resident",NA,"Yes","2","2week",NA,NA,NA,NA,NA,NA,NA,NA,114.13915023826,-21.8015746858318,901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27b2a7ee-f6a1-49c3-998a-c4f1a6197b44","a70ccd32-a7ad-4b86-9e2f-342dc9f844d4",NA,2021-03-31 11:55:00,"Harrison.Carmody_UWA","3/31/2021 11:55:00 AM","Harrison.Carmody_UWA",NA,"3/31/2021 5:00:03 AM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/31/2021 5:00:25 AM","Surfing",NA,"13:00","15:00",NA,"NaturalSurroundings","There is a bommy 300m off with good surf","Other","Checking out another site",NA,NA,114.127861317595,-21.8002415386756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",678,"4/1/2021 6:12:26 AM",NA,NA,NA,NA,NA,NA,"e3408253-4b5e-4814-b7f8-f839a1ad5050",2021-04-01 07:03:40,"Harrison.Carmody_UWA","4/1/2021 7:03:40 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,"Yes","No","Yes","Resident",NA,"Yes",NA,"10 in a month",NA,NA,NA,NA,NA,NA,NA,NA,113.97839238649,-21.9128071525907,902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e3408253-4b5e-4814-b7f8-f839a1ad5050","95c34aef-7fd7-4d7d-ba52-ce2e2f4ba05e",NA,2021-04-01 07:05:15,"Harrison.Carmody_UWA","4/1/2021 7:12:05 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfing",NA,"10:00","11:30",NA,"NaturalSurroundings","Break on reef","Other","Too croweded",NA,NA,113.956046042806,-21.8900663089813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",678,"4/1/2021 6:12:26 AM",NA,NA,NA,NA,NA,NA,"e3408253-4b5e-4814-b7f8-f839a1ad5050",2021-04-01 07:03:40,"Harrison.Carmody_UWA","4/1/2021 7:03:40 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,"Yes","No","Yes","Resident",NA,"Yes",NA,"10 in a month",NA,NA,NA,NA,NA,NA,NA,NA,113.97839238649,-21.9128071525907,903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e3408253-4b5e-4814-b7f8-f839a1ad5050","670711f2-1c12-4296-bbff-9750205affea",NA,2021-04-01 07:06:13,"Harrison.Carmody_UWA","4/1/2021 7:06:13 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Relaxing",NA,"12:00","13;30",NA,"NaturalSurroundings",NA,"ActivityChange ",NA,NA,NA,113.984770823859,-21.8698513231861,689,NA,NA,NA,NA,NA,NA,"670711f2-1c12-4296-bbff-9750205affea","8b195a65-5cbe-46be-b800-27f7538d7dcc",2021-04-01 07:10:39,"Harrison.Carmody_UWA","4/1/2021 7:10:39 AM","Harrison.Carmody_UWA","2 month",NA,"15","15","DM",NA,1989,NA,NA,NA,NA,"Male","2m",2,"C",NA,NA,NA,NA,NA
"800",678,"4/1/2021 6:12:26 AM",NA,NA,NA,NA,NA,NA,"e3408253-4b5e-4814-b7f8-f839a1ad5050",2021-04-01 07:03:40,"Harrison.Carmody_UWA","4/1/2021 7:03:40 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,"Yes","No","Yes","Resident",NA,"Yes",NA,"10 in a month",NA,NA,NA,NA,NA,NA,NA,NA,113.97839238649,-21.9128071525907,904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e3408253-4b5e-4814-b7f8-f839a1ad5050","40e60d5b-50ba-4bc1-81c7-12f558ff36a4",NA,2021-04-01 07:14:04,"Harrison.Carmody_UWA","4/1/2021 7:14:04 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfing",NA,"14:00","14:45",NA,"NaturalSurroundings",NA,"EndOfDay",NA,NA,NA,113.929050224926,-21.9159601133697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",679,"4/1/2021 7:19:11 AM",NA,NA,NA,NA,NA,NA,"868cab35-6de5-404b-a755-dc29023e07bb",2021-04-01 07:22:40,"Harrison.Carmody_UWA","4/1/2021 7:22:40 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,"Yes","No","Yes","Other","Month","Yes","15",NA,"15",NA,1,NA,1,NA,"No",NA,113.978652000505,-21.9125423431984,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"868cab35-6de5-404b-a755-dc29023e07bb","475f3a0f-0363-47e1-a9f2-7993425ac1a1",NA,2021-04-01 07:25:45,"Harrison.Carmody_UWA","4/1/2021 7:30:44 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"10:00","12:00",NA,"Biodiveristy",NA,"ActivityChange ","Snorkeled up the inside of the reef back to boat ramp",NA,NA,113.881114760417,-22.0992879303103,690,NA,NA,NA,NA,NA,NA,"475f3a0f-0363-47e1-a9f2-7993425ac1a1","2aeb43ae-049c-4d75-a7c6-b8f31a01dbb0",2021-04-01 07:29:30,"Harrison.Carmody_UWA","4/1/2021 7:29:30 AM","Harrison.Carmody_UWA","Holiday hobby",NA,NA,NA,NA,NA,1956,"6280","Exmouth",NA,NA,"Female","Couple",5,"B","Free radical",NA,NA,NA,NA
"802",679,"4/1/2021 7:19:11 AM",NA,NA,NA,NA,NA,NA,"868cab35-6de5-404b-a755-dc29023e07bb",2021-04-01 07:22:40,"Harrison.Carmody_UWA","4/1/2021 7:22:40 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,"Yes","No","Yes","Other","Month","Yes","15",NA,"15",NA,1,NA,1,NA,"No",NA,113.978652000505,-21.9125423431984,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"868cab35-6de5-404b-a755-dc29023e07bb","e1e7d21c-8948-4465-9d19-98eda53ce6a7",NA,2021-04-01 07:32:44,"Harrison.Carmody_UWA","4/1/2021 7:32:44 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling","Bird watching ","13:00","14:30",NA,"NaturalSurroundings",NA,"EndOfDay",NA,NA,NA,113.938114634876,-21.9646025389146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",679,"4/1/2021 7:19:11 AM",NA,NA,NA,NA,NA,NA,"868cab35-6de5-404b-a755-dc29023e07bb",2021-04-01 07:22:40,"Harrison.Carmody_UWA","4/1/2021 7:22:40 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,"Yes","No","Yes","Other","Month","Yes","15",NA,"15",NA,1,NA,1,NA,"No",NA,113.978652000505,-21.9125423431984,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"868cab35-6de5-404b-a755-dc29023e07bb","10cd062b-5995-48af-81d9-629dd82c3f88",NA,2021-04-01 07:52:02,"Harrison.Carmody_UWA","4/1/2021 7:52:02 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other","Driving down to turquoise bay to go snorkelling but specifically went behind the reef to try and find whale sharks","09:00","10:00",NA,"Megafauna",NA,"ActivityChange ",NA,NA,NA,113.914833623783,-21.9423219485574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",680,"4/1/2021 7:33:04 AM",NA,NA,NA,NA,NA,NA,"ca872164-9998-4744-8dc7-e0eb4a7f212d",2021-04-01 07:35:33,"Harrison.Carmody_UWA","4/1/2021 7:35:33 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,"Yes","No","Yes","3",NA,"Yes","1",NA,"All",NA,2,NA,0,NA,"No",NA,113.978176529412,-21.9131494588798,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ca872164-9998-4744-8dc7-e0eb4a7f212d","6d3a89c4-c1d8-4225-b780-17a0565cedf2",NA,2021-04-01 07:38:28,"Harrison.Carmody_UWA","4/1/2021 7:50:24 AM","Harrison.Carmody_UWA","Went out and trolled back and forth behind reef between north and south passage then came inside the reef to snorkel",NA,"Trolling",NA,"Lure","08:00","13:00","5",2,NA,"1",NA,2,"One was deprecated after they released it","Mackey, and another species they threw back because they could I’d it","ActivityChange","Lunch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.943140488803,-21.8911133267368,691,NA,NA,NA,NA,NA,NA,"6d3a89c4-c1d8-4225-b780-17a0565cedf2","f3cb2f1b-a1e8-4307-a566-d5e6b952ccc9",2021-04-01 07:42:56,"Harrison.Carmody_UWA","4/1/2021 7:42:56 AM","Harrison.Carmody_UWA","Holiday hobby",NA,NA,NA,"OW",NA,1993,"6076","NingalooBreeze",NA,NA,"Male","Couple, with 8 kids , interviewed one of the older kids",3,"F",NA,NA,NA,NA,NA
"805",680,"4/1/2021 7:33:04 AM",NA,NA,NA,NA,NA,NA,"ca872164-9998-4744-8dc7-e0eb4a7f212d",2021-04-01 07:35:33,"Harrison.Carmody_UWA","4/1/2021 7:35:33 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,"Yes","No","Yes","3",NA,"Yes","1",NA,"All",NA,2,NA,0,NA,"No",NA,113.978176529412,-21.9131494588798,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ca872164-9998-4744-8dc7-e0eb4a7f212d","bbbb178d-c6d6-4846-b641-5eedc3e1b9ed",NA,2021-04-01 07:48:20,"Harrison.Carmody_UWA","4/1/2021 7:48:20 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"13:30","15:30",NA,"NaturalSurroundings",NA,"EndOfDay",NA,NA,NA,113.910335060266,-22.0068168837816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",681,"4/1/2021 8:08:01 AM",NA,NA,NA,NA,NA,NA,"ae9ca585-0e49-4fbf-bd5f-74d465962350",2021-04-01 08:09:52,"Harrison.Carmody_UWA","4/1/2021 8:09:52 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.978516059352,-21.9122872734658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",682,"4/1/2021 8:49:50 AM",NA,NA,NA,NA,NA,NA,"3d01d05a-9cb9-484d-bfc6-21f998126173",2021-04-01 08:53:01,"Harrison.Carmody_UWA","4/1/2021 8:53:01 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,"Yes","No","Yes","Resident",NA,NA,NA,"12 in s month",NA,NA,NA,NA,NA,NA,NA,NA,113.979170498206,-21.9128587167744,910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3d01d05a-9cb9-484d-bfc6-21f998126173","49cff523-3d50-4ae5-8242-c04c0044010f",NA,2021-04-01 08:57:29,"Harrison.Carmody_UWA","4/1/2021 9:00:55 AM","Harrison.Carmody_UWA","Targeting marlin",NA,"Trolling",NA,"Lure","07:30","15:30","80",0,NA,"2",NA,0,NA,"2 black marlin and one sail fish","End of day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.987650168687,-21.8492832379359,692,NA,NA,NA,NA,NA,NA,"49cff523-3d50-4ae5-8242-c04c0044010f","d482c4a5-7387-46f8-a10c-64804ef7bab7",2021-04-01 09:00:35,"Harrison.Carmody_UWA","4/1/2021 9:00:35 AM","Harrison.Carmody_UWA","12 days month",NA,"45",NA,"None",NA,1962,"Exmouth",NA,NA,NA,"Male","Solo",4,"F","Hook-up ge657",NA,NA,NA,NA
"808",683,"4/1/2021 9:02:05 AM",NA,NA,NA,NA,NA,NA,"3d782b94-c1b8-4e55-86d5-47e3a3ce4bcd",2021-04-01 09:09:11,"Harrison.Carmody_UWA","4/1/2021 9:09:11 AM","Harrison.Carmody_UWA","Nicole","Tantabiddi",NA,"Yes","No","Yes","10",NA,"Yes","3",NA,"All",NA,1,NA,1,NA,"Yes",NA,113.978595858495,-21.9125249206333,911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3d782b94-c1b8-4e55-86d5-47e3a3ce4bcd","ed2be03c-a6b6-4b43-b5d0-9fb9e53fb633",NA,2021-04-01 09:11:12,"Harrison.Carmody_UWA","4/1/2021 9:11:12 AM","Harrison.Carmody_UWA",NA,NA,"Trolling","80 m","Both","11:00","17:00","25 bottom bashing",1,NA,"0",NA,0,NA,"Mackerel",NA,NA,NA,NA,"Snorkling",NA,NA,NA,NA,"Biodiveristy",NA,"EndOfDay",NA,NA,NA,113.935748643996,-21.9156447992645,693,NA,NA,NA,NA,NA,NA,"ed2be03c-a6b6-4b43-b5d0-9fb9e53fb633","0a399c1c-e993-4258-9a96-c31e4548d430",2021-04-01 09:12:56,"Harrison.Carmody_UWA","4/1/2021 9:12:56 AM","Harrison.Carmody_UWA","10  ho;ODST hobby",NA,"20",NA,"None",NA,1992,"6112","Exmouth",NA,NA,"Male","Couple and m friend",5,"G",NA,NA,NA,NA,NA
"809",684,"4/2/2021 1:36:11 AM",NA,NA,NA,NA,NA,NA,"2d134b36-51c1-46bd-8cf5-c3bc16524f09",2021-04-02 01:40:55,"Harrison.Carmody_UWA","4/2/2021 2:05:46 AM","Harrison.Carmody_UWA","Alex","Bundegi","DunesBeach","Yes","No","Yes","5","THIS SURVEY SHOULD BE DUNES BEACH. NOT DUNES NORTH","No",NA,NA,"5",NA,3,NA,0,NA,"Yes",NA,114.145639196256,-21.7975296701483,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2d134b36-51c1-46bd-8cf5-c3bc16524f09","92e8c23e-42a7-45bb-8735-faf59b33ca58",NA,2021-04-02 01:43:46,"Harrison.Carmody_UWA","4/2/2021 1:43:46 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Relaxing",NA,"9","An hour more to go",NA,"Weather","Surf","Other","Snorkeling later",NA,NA,114.146380930695,-21.7971678634329,694,NA,NA,NA,NA,NA,NA,"92e8c23e-42a7-45bb-8735-faf59b33ca58","234c20c9-d1e6-40a6-a878-52ad6a7727f1",2021-04-02 01:54:30,"Harrison.Carmody_UWA","4/2/2021 1:54:30 AM","Harrison.Carmody_UWA","0",NA,"0",NA,"None",NA,1964,"6056","RACHolPark ",NA,NA,"Female","Wife watching husband surf",NA,NA,NA,NA,NA,NA,NA
"810",685,"4/2/2021 1:57:39 AM",NA,NA,NA,NA,NA,NA,"be4d0375-5262-4690-bfdd-d54706daa1c1",2021-04-02 01:59:57,"Harrison.Carmody_UWA","4/2/2021 1:59:57 AM","Harrison.Carmody_UWA","Alex","Bundegi","DunesBeach","Yes","No","Yes","Resident",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.139449749152,-21.8016437504715,913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"be4d0375-5262-4690-bfdd-d54706daa1c1","723968da-ccfa-4b53-a979-2261988d77b2",NA,2021-04-02 02:01:20,"Harrison.Carmody_UWA","4/2/2021 2:01:20 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other","Swim","Half an hour ago","Just now",NA,"Access",NA,"Other","Breakfast",NA,NA,114.138899192375,-21.8017428563572,695,NA,NA,NA,NA,NA,NA,"723968da-ccfa-4b53-a979-2261988d77b2","44a5933c-b74c-411d-9dda-6ae474c74f0c",2021-04-02 02:04:11,"Harrison.Carmody_UWA","4/2/2021 2:04:11 AM","Harrison.Carmody_UWA","2 weekly",NA,"50",NA,"None",NA,1961,"Local",NA,NA,NA,"Male","Solo local ",NA,NA,NA,NA,NA,NA,NA
"811",686,"4/2/2021 2:10:58 AM",NA,NA,NA,NA,NA,NA,"add58260-b096-4e39-ba30-cba5f0b1b987",2021-04-02 02:12:15,"Harrison.Carmody_UWA","4/2/2021 2:14:46 AM","Harrison.Carmody_UWA","Alex","Bundegi","DunesBeach","Yes","No","Yes","Resident",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.139221036284,-21.8018112378186,914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"add58260-b096-4e39-ba30-cba5f0b1b987","21ec6e85-1bb0-4c82-9156-06809a27d3c1",NA,2021-04-02 02:16:47,"Harrison.Carmody_UWA","4/2/2021 2:16:47 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walking",NA,"7","7:40",NA,"Access","Dog beach and tradition","ActivityChange ",NA,NA,NA,114.140571384717,-21.9395566897234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",686,"4/2/2021 2:10:58 AM",NA,NA,NA,NA,NA,NA,"add58260-b096-4e39-ba30-cba5f0b1b987",2021-04-02 02:12:15,"Harrison.Carmody_UWA","4/2/2021 2:14:46 AM","Harrison.Carmody_UWA","Alex","Bundegi","DunesBeach","Yes","No","Yes","Resident",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.139221036284,-21.8018112378186,915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"add58260-b096-4e39-ba30-cba5f0b1b987","29178aff-decc-4d40-8047-5cab8409513d",NA,2021-04-02 02:26:19,"Harrison.Carmody_UWA","4/2/2021 2:34:23 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Relaxing",NA,NA,NA,NA,"Access","Surfing. Close to town. Tradition","Other","Kids had enough surfing",NA,NA,114.138543092112,-21.8019533703324,696,NA,NA,NA,NA,NA,NA,"29178aff-decc-4d40-8047-5cab8409513d","f3ed5e9e-98fd-4ff0-b172-7105db045a13",2021-04-02 02:28:15,"Harrison.Carmody_UWA","4/2/2021 2:35:11 AM","Harrison.Carmody_UWA","4",NA,"5",NA,"None",NA,1975,"Local",NA,NA,NA,"Female","Mum watching kids surf",NA,NA,NA,NA,NA,NA,NA
